trial_id,fold_id,train_start,train_end,val_start,val_end,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,best_val_loss,val_rmse,val_mae,val_corr,val_r2
79,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.0,256,1,0.001,0.0,32,12,1.0,60,0.25915491580963135,0.5090724229812622,0.3874686360359192,0.7782039758257522,0.5604740381240845
79,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.0,256,1,0.001,0.0,32,12,1.0,60,0.19324280321598053,0.439594030380249,0.36029091477394104,0.8956505286611353,0.8013193607330322
79,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.0,256,1,0.001,0.0,32,12,1.0,60,0.1519221067428589,0.389771968126297,0.3071872591972351,0.8588788470557166,0.7343690395355225
80,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,256,1,0.0003,0.0,32,25,0.5,60,0.23411570489406586,0.48385506868362427,0.370096355676651,0.7816887944752621,0.6029401421546936
80,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,256,1,0.0003,0.0,32,25,0.5,60,0.2304559201002121,0.4800582826137543,0.39787325263023376,0.8874526672781073,0.763059139251709
80,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,256,1,0.0003,0.0,32,25,0.5,60,0.1480734795331955,0.38480308651924133,0.32027876377105713,0.8703615046324168,0.7410985231399536
81,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.4,128,1,0.0003,0.0001,16,12,0.5,60,0.29885177690292075,0.5466733574867249,0.4044913947582245,0.7072999991171294,0.49314790964126587
81,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.4,128,1,0.0003,0.0001,16,12,0.5,60,0.3390158428767017,0.5822506546974182,0.4482462406158447,0.8083522220619576,0.6514444947242737
81,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.4,128,1,0.0003,0.0001,16,12,0.5,60,0.16066399592662525,0.40082913637161255,0.3176831305027008,0.8601690115947129,0.7190842628479004
82,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.0,512,1,0.001,1e-05,8,12,0.5,60,0.21178979726038247,0.46020516753196716,0.3590633273124695,0.8103679486478205,0.6408065557479858
82,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.0,512,1,0.001,1e-05,8,12,0.5,60,0.21325038693775641,0.4617910087108612,0.37032851576805115,0.8936147994697607,0.7807483673095703
82,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.0,512,1,0.001,1e-05,8,12,0.5,60,0.20032009684315352,0.4475715756416321,0.37230193614959717,0.811704260560836,0.6497465372085571
83,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,128,2,0.0003,0.0001,16,12,0.5,60,0.24879317152722974,0.49879172444343567,0.3749369978904724,0.7912605619579214,0.5780471563339233
83,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,128,2,0.0003,0.0001,16,12,0.5,60,0.2233383686185997,0.47258687019348145,0.3900853097438812,0.884012601633256,0.7703770399093628
83,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,128,2,0.0003,0.0001,16,12,0.5,60,0.13512113996755296,0.3675882816314697,0.31072404980659485,0.8896634739884326,0.763745129108429
84,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.0,512,1,0.0003,0.0001,8,25,1.0,60,0.23378594184868803,0.4835129380226135,0.3786564767360687,0.7792082712132707,0.6035014390945435
84,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.0,512,1,0.0003,0.0001,8,25,1.0,60,0.242414337452327,0.492352157831192,0.3956180512905121,0.8746496026151798,0.7507680654525757
84,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.0,512,1,0.0003,0.0001,8,25,1.0,60,0.16455975982630364,0.40566137433052063,0.3268161714076996,0.8566939693086233,0.7122702598571777
85,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,256,2,0.0005,0.0001,32,12,1.0,60,0.18689556419849396,0.4323141574859619,0.33001887798309326,0.8345439206548138,0.6830254793167114
85,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,256,2,0.0005,0.0001,32,12,1.0,60,0.1809382289648056,0.42536839842796326,0.35389024019241333,0.9051356428107903,0.8139702677726746
85,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,256,2,0.0005,0.0001,32,12,1.0,60,0.158828467130661,0.3985328674316406,0.32356831431388855,0.8648418714817607,0.7222937345504761
86,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.4,128,2,0.0005,1e-05,8,12,1.0,60,0.28484129738584857,0.5337061882019043,0.4222123324871063,0.7242581498380953,0.5169079303741455
86,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.4,128,2,0.0005,1e-05,8,12,1.0,60,0.3237347742107427,0.5689760446548462,0.43569862842559814,0.8401847530451235,0.6671565771102905
86,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.4,128,2,0.0005,1e-05,8,12,1.0,60,0.1605504891861265,0.40068814158439636,0.3160342872142792,0.8503253777757576,0.7192819118499756
87,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,256,1,0.0005,1e-05,32,25,1.0,60,0.27433568239212036,0.5237707495689392,0.39106485247612,0.7325710355774085,0.5347269773483276
87,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,256,1,0.0005,1e-05,32,25,1.0,60,0.3202657997608185,0.5659208297729492,0.4409416913986206,0.821673151113755,0.6707215309143066
87,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,256,1,0.0005,1e-05,32,25,1.0,60,0.1658887416124344,0.40729454159736633,0.3134815990924835,0.8444449681817929,0.7099487781524658
88,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,128,1,0.0005,0.0001,8,25,0.5,60,0.277404041351559,0.5266918540000916,0.39545053243637085,0.7392930782241317,0.5295227766036987
88,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,128,1,0.0005,0.0001,8,25,0.5,60,0.3032034150907926,0.5506451725959778,0.43710213899612427,0.8329024550212761,0.6882578134536743
88,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,128,1,0.0005,0.0001,8,25,0.5,60,0.12729937819955506,0.35679125785827637,0.28845274448394775,0.8818985972900795,0.777420163154602
89,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.4,128,1,0.0005,0.0001,8,12,1.0,60,0.2557133180655052,0.5056804418563843,0.3715427815914154,0.7815254244311804,0.5663117170333862
89,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.4,128,1,0.0005,0.0001,8,12,1.0,60,0.24891277479234142,0.49891045689582825,0.41626355051994324,0.8770145546809163,0.7440841197967529
89,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.4,128,1,0.0005,0.0001,8,12,1.0,60,0.16962569144284614,0.4118569791316986,0.33020779490470886,0.8390027253676232,0.7034142017364502
90,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,128,1,0.001,0.0,16,12,0.5,60,0.22024976120930967,0.46930772066116333,0.3552062213420868,0.8037050273855963,0.6264568567276001
90,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,128,1,0.001,0.0,16,12,0.5,60,0.22023226000438226,0.469289094209671,0.37270230054855347,0.8844462383327031,0.7735705375671387
90,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,128,1,0.001,0.0,16,12,0.5,60,0.16947112281188786,0.41166871786117554,0.3299642503261566,0.8418990995411779,0.7036852836608887
91,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,256,1,0.0005,1e-05,16,25,1.0,60,0.25888094570592185,0.5088034272193909,0.37935149669647217,0.7944161188570831,0.5609384179115295
91,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,256,1,0.0005,1e-05,16,25,1.0,60,0.19990163275571626,0.4471036195755005,0.3705202639102936,0.8923235224884681,0.7944732904434204
91,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,256,1,0.0005,1e-05,16,25,1.0,60,0.17615936209108227,0.41971340775489807,0.33941978216171265,0.8403630506630682,0.6919912099838257
92,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.0,128,2,0.0003,0.0,8,12,0.5,60,0.2307561638756333,0.4803723394870758,0.37772172689437866,0.7868613348878689,0.6086355447769165
92,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.0,128,2,0.0003,0.0,8,12,0.5,60,0.2148423005487317,0.46350985765457153,0.38814714550971985,0.8940985418899264,0.7791131138801575
92,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.0,128,2,0.0003,0.0,8,12,0.5,60,0.15486201435049005,0.3935249447822571,0.3187829256057739,0.8556407393605012,0.7292290925979614
93,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,512,1,0.0005,1e-05,16,12,0.5,60,0.3040995330454033,0.5514522194862366,0.41546958684921265,0.710688593530466,0.48424768447875977
93,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,512,1,0.0005,1e-05,16,12,0.5,60,0.34362657855604295,0.5861967206001282,0.47451621294021606,0.8186868047834404,0.6467040181159973
93,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,512,1,0.0005,1e-05,16,12,0.5,60,0.1501388542841528,0.3874775767326355,0.30707836151123047,0.862283351554419,0.7374871373176575
94,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.0,256,2,0.0005,0.0001,16,25,1.0,60,0.3094699101470341,0.5563002228736877,0.4339142143726349,0.7016711004217414,0.4751395583152771
94,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.0,256,2,0.0005,0.0001,16,25,1.0,60,0.35460662201186205,0.5954885482788086,0.5025354623794556,0.8283401156723862,0.6354149580001831
94,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.0,256,2,0.0005,0.0001,16,25,1.0,60,0.13573550843746862,0.3684230148792267,0.2953568696975708,0.8739538804270596,0.7626709342002869
95,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.4,128,1,0.0003,0.0,32,12,0.5,60,0.2336755096912384,0.4833999276161194,0.3818870186805725,0.7882512276227598,0.6036867499351501
95,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.4,128,1,0.0003,0.0,32,12,0.5,60,0.23797664046287537,0.48782846331596375,0.3877154290676117,0.8691821770904279,0.7553268671035767
95,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.4,128,1,0.0003,0.0,32,12,0.5,60,0.1549360603094101,0.39361920952796936,0.3272906243801117,0.8600832148302469,0.7290993928909302
96,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.0,128,2,0.001,0.0,16,25,0.5,60,0.3825203071687823,0.618482232093811,0.4616512656211853,0.6246522874257386,0.35124629735946655
96,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.0,128,2,0.001,0.0,16,25,0.5,60,0.37132872571454983,0.6093674302101135,0.49044832587242126,0.8377441381121026,0.6182223558425903
96,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.0,128,2,0.001,0.0,16,25,0.5,60,0.15820813756958346,0.39775386452674866,0.3151860535144806,0.8507220525899624,0.7233783006668091
97,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.2,512,2,0.0005,0.0,16,25,0.5,60,0.3140506176190956,0.5604021549224854,0.436412513256073,0.7039439457987318,0.46737074851989746
97,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.2,512,2,0.0005,0.0,16,25,0.5,60,0.3252737146114635,0.5703276991844177,0.44032353162765503,0.827722986089257,0.6655733585357666
97,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.2,512,2,0.0005,0.0,16,25,0.5,60,0.16530956689999482,0.4065828025341034,0.33416077494621277,0.8526219270729974,0.710961639881134
98,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,256,2,0.0005,1e-05,32,12,0.5,60,0.271790087223053,0.5213349461555481,0.39622676372528076,0.7499803150444377,0.5390444397926331
98,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,256,2,0.0005,1e-05,32,12,0.5,60,0.3071991801261902,0.5542557239532471,0.4284510016441345,0.8315644376370123,0.6841562390327454
98,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,256,2,0.0005,1e-05,32,12,0.5,60,0.15993840992450714,0.39992305636405945,0.3109121024608612,0.8502559019955543,0.7203528881072998
99,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.2,128,1,0.001,0.0001,16,25,0.5,60,0.2494207704178641,0.4994204640388489,0.3953821361064911,0.7670920807023893,0.5769827365875244
99,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.2,128,1,0.001,0.0001,16,25,0.5,60,0.266870587507141,0.5165952444076538,0.4331689178943634,0.8595966000599127,0.7256198525428772
99,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.2,128,1,0.001,0.0001,16,25,0.5,60,0.1594118581754025,0.3992641568183899,0.3068876266479492,0.8588216195374684,0.7212736010551453
100,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.4,256,2,0.001,1e-05,16,12,1.0,60,0.20997652843176762,0.45823192596435547,0.3599739670753479,0.8303958865864178,0.6438802480697632
100,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.4,256,2,0.001,1e-05,16,12,1.0,60,0.2137828335583767,0.4623665511608124,0.38910505175590515,0.9112138254205274,0.7802014946937561
100,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.4,256,2,0.001,1e-05,16,12,1.0,60,0.16371511535666813,0.40461722016334534,0.31270039081573486,0.8457870791521277,0.7137495279312134
101,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.0,256,2,0.0003,1e-05,32,25,1.0,60,0.2512606382369995,0.5012590885162354,0.3946703374385834,0.7793213138394969,0.5738623142242432
101,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.0,256,2,0.0003,1e-05,32,25,1.0,60,0.2495928704738617,0.49959278106689453,0.40318426489830017,0.8786143891931067,0.7433836460113525
101,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.0,256,2,0.0003,1e-05,32,25,1.0,60,0.15846067667007446,0.39807119965553284,0.3098311722278595,0.8546467476406198,0.722936749458313
102,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.2,256,2,0.0003,0.0,16,25,0.5,60,0.31704041612482514,0.5630634427070618,0.43225735425949097,0.6823806263233787,0.4622999429702759
102,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.2,256,2,0.0003,0.0,16,25,0.5,60,0.30215284646114454,0.5496842861175537,0.4308735430240631,0.8340675790996427,0.6893447637557983
102,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.2,256,2,0.0003,0.0,16,25,0.5,60,0.1671679322129098,0.40886175632476807,0.33429211378097534,0.8441781308604064,0.7077123522758484
103,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,512,1,0.0005,1e-05,8,12,1.0,60,0.24286972912393998,0.4928181767463684,0.3639526069164276,0.7674651151955172,0.5880933403968811
103,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,512,1,0.0005,1e-05,8,12,1.0,60,0.24810032365478088,0.49809786677360535,0.408947229385376,0.8658992957601316,0.744917094707489
103,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,512,1,0.0005,1e-05,8,12,1.0,60,0.20791424128496758,0.4559752941131592,0.37338459491729736,0.8002393206752847,0.6364701390266418
104,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.0,512,2,0.0005,0.0,32,25,0.5,60,0.2628723978996277,0.5127108097076416,0.3992860019207001,0.7659285160624185,0.5541688203811646
104,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.0,512,2,0.0005,0.0,32,25,0.5,60,0.31080928444862366,0.5575027465820312,0.43973177671432495,0.8275737863305689,0.6804447174072266
104,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.0,512,2,0.0005,0.0,32,25,0.5,60,0.15882137417793274,0.3985239565372467,0.3055697977542877,0.8564240150598005,0.7223061323165894
105,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,256,2,0.0005,1e-05,8,12,0.5,60,0.24265953139445492,0.4926055669784546,0.3957366347312927,0.7802438034415297,0.5884486436843872
105,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,256,2,0.0005,1e-05,8,12,0.5,60,0.22615300272112696,0.47555428743362427,0.39671051502227783,0.8911149863269412,0.7674843668937683
105,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,256,2,0.0005,1e-05,8,12,0.5,60,0.18072981366487306,0.4251226484775543,0.33518651127815247,0.8306279376259418,0.6840008497238159
106,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,256,1,0.0005,1e-05,32,12,0.5,60,0.21989354491233826,0.4689280390739441,0.3625139892101288,0.7934528103804731,0.6270610094070435
106,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,256,1,0.0005,1e-05,32,12,0.5,60,0.2565096318721771,0.5064679384231567,0.40526488423347473,0.8646525101790258,0.7362722158432007
106,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,256,1,0.0005,1e-05,32,12,0.5,60,0.19267866015434265,0.4389517307281494,0.3481828272342682,0.8304219392893886,0.6631077527999878
107,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.4,128,1,0.001,0.0001,16,25,0.5,60,0.27161000989307865,0.521162211894989,0.3982088565826416,0.7351649792315884,0.5393499135971069
107,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.4,128,1,0.001,0.0001,16,25,0.5,60,0.2537920335742915,0.503777801990509,0.39672017097473145,0.8611001964629118,0.7390664219856262
107,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.4,128,1,0.001,0.0001,16,25,0.5,60,0.13828345283726665,0.37186485528945923,0.2893081605434418,0.875030509432352,0.7582159042358398
108,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,256,1,0.001,0.0001,16,25,1.0,60,0.317337494030177,0.5633271932601929,0.4223329722881317,0.6936882530337459,0.4617961645126343
108,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,256,1,0.001,0.0001,16,25,1.0,60,0.3117568434398865,0.5583519339561462,0.4579199552536011,0.8426697467372448,0.6794705390930176
108,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,256,1,0.001,0.0001,16,25,1.0,60,0.16772701904595455,0.4095449149608612,0.3166101276874542,0.8486826584360498,0.7067347764968872
109,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.0,256,1,0.001,0.0,32,25,1.0,60,0.2357194572687149,0.4855095446109772,0.36817675828933716,0.8129350226820969,0.6002200841903687
109,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.0,256,1,0.001,0.0,32,25,1.0,60,0.18311424553394318,0.4279186427593231,0.3445189595222473,0.9041793146456976,0.8117329478263855
109,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.0,256,1,0.001,0.0,32,25,1.0,60,0.15380291640758514,0.392177015542984,0.3123089075088501,0.8655433387058881,0.7310808300971985
110,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.4,512,2,0.001,0.0001,32,25,1.0,60,0.25995010137557983,0.509853184223175,0.39238855242729187,0.7560384825847652,0.5591248273849487
110,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.4,512,2,0.001,0.0001,32,25,1.0,60,0.2376745343208313,0.48751863837242126,0.39257997274398804,0.879635787340638,0.7556375861167908
110,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.4,512,2,0.001,0.0001,32,25,1.0,60,0.15468411147594452,0.3932991325855255,0.30604660511016846,0.8554870855607996,0.7295397520065308
111,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.0,256,2,0.001,0.0,16,12,1.0,60,0.24570308458582263,0.4956844449043274,0.38486167788505554,0.7660454123437803,0.5832880735397339
111,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.0,256,2,0.001,0.0,16,12,1.0,60,0.22861628861070793,0.47813835740089417,0.38760140538215637,0.8795876171180947,0.7649506330490112
111,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.0,256,2,0.001,0.0,16,12,1.0,60,0.17052824154635457,0.41295066475868225,0.3351563811302185,0.8573097910021482,0.7018369436264038
112,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,512,1,0.001,0.0001,32,12,1.0,60,0.30606454610824585,0.5532310605049133,0.4148433804512024,0.6990715659327129,0.4809148907661438
112,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,512,1,0.001,0.0001,32,12,1.0,60,0.26560407876968384,0.5153683423995972,0.42631930112838745,0.8548743281315372,0.726921558380127
112,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,512,1,0.001,0.0001,32,12,1.0,60,0.17072460055351257,0.4131885766983032,0.32050979137420654,0.8563381682305957,0.7014933228492737
113,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,256,2,0.0003,1e-05,16,25,1.0,60,0.2598018444308611,0.5097075700759888,0.4006267189979553,0.7609835630936554,0.5593764781951904
113,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,256,2,0.0003,1e-05,16,25,1.0,60,0.23171149249945847,0.4813641905784607,0.3955686390399933,0.8771272002129228,0.7617683410644531
113,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,256,2,0.0003,1e-05,16,25,1.0,60,0.1415305588150693,0.3762054741382599,0.29234692454338074,0.8715744627335141,0.7525385022163391
114,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.4,256,1,0.0005,1e-05,32,12,0.5,60,0.2865155041217804,0.535271406173706,0.410383015871048,0.7230695551563752,0.5140701532363892
114,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.4,256,1,0.0005,1e-05,32,12,0.5,60,0.26711103320121765,0.5168278813362122,0.41060784459114075,0.8775115274070108,0.7253726720809937
114,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.4,256,1,0.0005,1e-05,32,12,0.5,60,0.1720890998840332,0.41483649611473083,0.327526330947876,0.8373668997578264,0.6991075277328491
115,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,256,2,0.0003,1e-05,8,25,0.5,60,0.2698644036166022,0.5194852352142334,0.3795396685600281,0.7446532741367607,0.5423096418380737
115,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,256,2,0.0003,1e-05,8,25,0.5,60,0.27506438872524513,0.524468719959259,0.42319223284721375,0.8616020566103236,0.7171922922134399
115,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,256,2,0.0003,1e-05,8,25,0.5,60,0.12543036739959895,0.3541622459888458,0.2887008786201477,0.883716219730571,0.7806882262229919
116,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.4,128,1,0.001,0.0,8,25,0.5,60,0.20964029118000904,0.45786458253860474,0.369575172662735,0.8136898000931482,0.6444510221481323
116,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.4,128,1,0.001,0.0,8,25,0.5,60,0.21529992412183888,0.46400436758995056,0.3897534906864166,0.8892741887885293,0.7786415815353394
116,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.4,128,1,0.001,0.0,8,25,0.5,60,0.16951759730544047,0.4117256700992584,0.3320164680480957,0.8459891486912379,0.7036032676696777
117,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.2,256,2,0.0003,0.0001,8,12,0.5,60,0.2751170814594376,0.5245151519775391,0.41180169582366943,0.7625402702084588,0.5334035158157349
117,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.2,256,2,0.0003,0.0001,8,12,0.5,60,0.22804735614874652,0.4775436222553253,0.3879954218864441,0.897100536683252,0.7655349969863892
117,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.2,256,2,0.0003,0.0001,8,12,0.5,60,0.1646819714909402,0.40581002831459045,0.32113218307495117,0.8515780871655845,0.7120593786239624
118,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,128,1,0.0005,0.0001,8,12,0.5,60,0.27831246696899986,0.5275536179542542,0.4140840768814087,0.7396280467244478,0.5279819965362549
