trial_id,fold_id,train_start,train_end,val_start,val_end,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,gamma,max_delta_step,early_stopping_rounds,best_iteration,val_accuracy,val_f1_macro,val_auc_macro,val_bss
85,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.03,0.6,1.0,1.0,1.0,1.0,0.5,1.0,50,190,0.6448598130841121,0.639246159852965,0.8372805539780562,0.30222318341772436
85,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.03,0.6,1.0,1.0,1.0,1.0,0.5,1.0,50,32,0.4766355140186916,0.38298738298738294,0.6271228276561415,0.02436854403773636
86,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,2,0.05,0.8,1.0,10.0,1.0,5.0,0.0,0.0,50,25,0.4485981308411215,0.42183742183742184,0.6163276389082841,-0.1399835942384613
86,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,2,0.05,0.8,1.0,10.0,1.0,5.0,0.0,0.0,50,209,0.6822429906542056,0.6757398594011731,0.8267638525270348,0.2807858454472666
86,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,2,0.05,0.8,1.0,10.0,1.0,5.0,0.0,0.0,50,24,0.5046728971962616,0.38121118012422356,0.6510171298659283,0.04789277971496275
87,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,3,0.1,0.6,0.8,3.0,0.01,10.0,0.5,1.0,100,10,0.4485981308411215,0.4284007672786223,0.6148986019953762,-0.12226968429791563
87,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,3,0.1,0.6,0.8,3.0,0.01,10.0,0.5,1.0,100,92,0.6915887850467289,0.6854208489715167,0.8442961793563089,0.30414451778823104
87,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,3,0.1,0.6,0.8,3.0,0.01,10.0,0.5,1.0,100,17,0.5233644859813084,0.42719228428297207,0.6646147028998475,0.05807687500936354
88,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,2,0.1,0.8,1.0,1.0,1.0,5.0,0.0,0.0,50,8,0.42990654205607476,0.4147376543209877,0.5973309195609335,-0.14568459310101112
88,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,2,0.1,0.8,1.0,1.0,1.0,5.0,0.0,0.0,50,91,0.6542056074766355,0.641842008121078,0.8288893492408755,0.2916836295470524
88,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,2,0.1,0.8,1.0,1.0,1.0,5.0,0.0,0.0,50,15,0.4766355140186916,0.36398009950248755,0.6417319695790319,0.04652020656681344
89,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.01,0.6,0.6,10.0,0.0,3.0,0.5,1.0,100,66,0.3644859813084112,0.36522009290201335,0.5637408952275712,-0.16876686748457215
89,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.01,0.6,0.6,10.0,0.0,3.0,0.5,1.0,100,737,0.7009345794392523,0.6916106281777923,0.852067436803792,0.31182882012921
89,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.01,0.6,0.6,10.0,0.0,3.0,0.5,1.0,100,135,0.4766355140186916,0.3632518796992481,0.6478418928302038,0.04180509973907742
90,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.05,0.8,1.0,3.0,1.0,1.0,0.0,0.0,50,10,0.38317757009345793,0.3828451762485832,0.6091574261279732,-0.15463814589097802
90,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.05,0.8,1.0,3.0,1.0,1.0,0.0,0.0,50,99,0.6635514018691588,0.6493827160493827,0.8305393737863674,0.3022636601064954
90,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.05,0.8,1.0,3.0,1.0,1.0,0.0,0.0,50,17,0.4953271028037383,0.3878769809002367,0.638565209911086,0.040744885180068025
91,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.05,1.0,0.8,3.0,0.1,1.0,0.1,1.0,50,11,0.37383177570093457,0.36615228148408924,0.6283198983759993,-0.13597068276266233
91,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.05,1.0,0.8,3.0,0.1,1.0,0.1,1.0,50,129,0.6448598130841121,0.6287878787878788,0.8050276985059593,0.2641840427252631
91,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.05,1.0,0.8,3.0,0.1,1.0,0.1,1.0,50,15,0.4485981308411215,0.35886555210401855,0.6060460344577819,0.018200521861089558
92,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,5,0.01,1.0,0.8,1.0,1.0,1.0,0.1,1.0,100,59,0.411214953271028,0.4014192058030468,0.6141770000816283,-0.15515925931054153
92,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,5,0.01,1.0,0.8,1.0,1.0,1.0,0.1,1.0,100,539,0.6355140186915887,0.6122017647638766,0.8012152101883832,0.2532869752262885
92,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,5,0.01,1.0,0.8,1.0,1.0,1.0,0.1,1.0,100,61,0.45794392523364486,0.36467546276158713,0.5747421565248257,-0.013060149445117908
93,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.03,0.8,0.6,5.0,1.0,3.0,0.0,1.0,50,48,0.4953271028037383,0.48183306055646485,0.6120756756100375,-0.1441978390873242
93,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.03,0.8,0.6,5.0,1.0,3.0,0.0,1.0,50,234,0.6822429906542056,0.6655593861476214,0.8356210842797337,0.307225717414664
93,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.03,0.8,0.6,5.0,1.0,3.0,0.0,1.0,50,38,0.48598130841121495,0.3824258934230413,0.6448182456755874,0.043180507944637125
94,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.03,1.0,0.6,5.0,1.0,3.0,0.5,1.0,50,36,0.411214953271028,0.3945083487940631,0.6027301330947895,-0.15282884774438443
94,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.03,1.0,0.6,5.0,1.0,3.0,0.5,1.0,50,214,0.6728971962616822,0.648357817153819,0.8148622059352864,0.2764709204508853
94,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.03,1.0,0.6,5.0,1.0,3.0,0.5,1.0,50,33,0.4485981308411215,0.35307575894904814,0.6398414504497119,0.03322895080505994
95,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.05,0.8,0.6,5.0,0.1,3.0,0.1,1.0,50,11,0.4672897196261682,0.4514079730147898,0.6207775679725188,-0.13723988684541255
95,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.05,0.8,0.6,5.0,0.1,3.0,0.1,1.0,50,137,0.6728971962616822,0.6617283950617284,0.832972830105115,0.30149965626825914
95,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.05,0.8,0.6,5.0,0.1,3.0,0.1,1.0,50,17,0.45794392523364486,0.3588299890186683,0.6398819346558028,0.03887864157033549
96,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.05,1.0,0.8,10.0,0.1,5.0,0.0,1.0,100,11,0.4392523364485981,0.4058667781493868,0.6312182129853939,-0.13728844226077808
96,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.05,1.0,0.8,10.0,0.1,5.0,0.0,1.0,100,176,0.6542056074766355,0.6297901616787066,0.7957244809233709,0.22777907383440354
96,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.05,1.0,0.8,10.0,0.1,5.0,0.0,1.0,100,19,0.48598130841121495,0.3809229819416577,0.6312850572949585,0.04322977909661585
97,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,3,0.01,1.0,0.8,5.0,0.01,5.0,0.0,0.0,50,115,0.4205607476635514,0.4029738562091503,0.620188527902413,-0.1408214430976411
97,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,3,0.01,1.0,0.8,5.0,0.01,5.0,0.0,0.0,50,657,0.6635514018691588,0.6353147620092126,0.814106236539169,0.271517814394153
97,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,3,0.01,1.0,0.8,5.0,0.01,5.0,0.0,0.0,50,118,0.4766355140186916,0.3754364502892678,0.6355688644352825,0.04210186149710238
98,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,2,0.1,0.6,1.0,5.0,0.1,3.0,0.0,1.0,100,8,0.4485981308411215,0.397953216374269,0.5948660788071728,-0.11662134416957914
98,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,2,0.1,0.6,1.0,5.0,0.1,3.0,0.0,1.0,100,70,0.6822429906542056,0.6765892797797085,0.8560508506391947,0.3260450894587952
98,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,2,0.1,0.6,1.0,5.0,0.1,3.0,0.0,1.0,100,10,0.48598130841121495,0.3775207801425597,0.6266921604770128,0.03106401061879105
99,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.01,1.0,0.6,1.0,0.1,10.0,0.0,1.0,100,92,0.42990654205607476,0.4058333333333333,0.6148355592254611,-0.13360632410787399
99,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.01,1.0,0.6,1.0,0.1,10.0,0.0,1.0,100,883,0.6355140186915887,0.6245985088299069,0.803232663084652,0.25068156626785043
99,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.01,1.0,0.6,1.0,0.1,10.0,0.0,1.0,100,139,0.5046728971962616,0.39593100398053954,0.615829504560295,0.030914457039321608
100,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.01,0.8,1.0,5.0,0.1,5.0,0.1,1.0,100,104,0.4205607476635514,0.4148817284410505,0.6122401467422505,-0.14985909646770068
100,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.01,0.8,1.0,5.0,0.1,5.0,0.1,1.0,100,738,0.6728971962616822,0.661189358372457,0.8341177175589757,0.2991440214956066
100,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.01,0.8,1.0,5.0,0.1,5.0,0.1,1.0,100,132,0.5046728971962616,0.3992859478423783,0.6460329224528006,0.05078325284089413
101,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,0.6,0.6,5.0,1.0,5.0,0.0,1.0,50,184,0.4392523364485981,0.4265070424824649,0.6036420101637492,-0.14782969659596779
101,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,0.6,0.6,5.0,1.0,5.0,0.0,1.0,50,499,0.6915887850467289,0.6758377425044091,0.8451639626940275,0.30138566058238003
101,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,0.6,0.6,5.0,1.0,5.0,0.0,1.0,50,189,0.5046728971962616,0.3992859478423783,0.6584257836569866,0.05208909798620376
102,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,5,0.05,1.0,1.0,5.0,1.0,3.0,0.5,1.0,50,36,0.411214953271028,0.39950226906748637,0.6285931343084218,-0.16818544791641887
102,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,5,0.05,1.0,1.0,5.0,1.0,3.0,0.5,1.0,50,126,0.6448598130841121,0.6314814814814814,0.7857919899548022,0.2234910352485061
102,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,5,0.05,1.0,1.0,5.0,1.0,3.0,0.5,1.0,50,20,0.4766355140186916,0.37588846364133405,0.6349762016632097,0.027527094754988157
103,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,0.8,0.8,5.0,0.0,5.0,0.5,0.0,50,26,0.4205607476635514,0.3956675508399646,0.5912505135506539,-0.14992838864379254
103,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,0.8,0.8,5.0,0.0,5.0,0.5,0.0,50,277,0.6728971962616822,0.665167416291854,0.8263384436372411,0.2885501970240555
103,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,0.8,0.8,5.0,0.0,5.0,0.5,0.0,50,45,0.4953271028037383,0.3652951248085068,0.6235214339298638,0.037929458999423016
104,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.1,0.8,1.0,10.0,1.0,5.0,0.1,1.0,50,7,0.45794392523364486,0.43023342670401493,0.6011275852089316,-0.13675693111805498
104,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.1,0.8,1.0,10.0,1.0,5.0,0.1,1.0,50,70,0.6635514018691588,0.6517218973359324,0.8370071803004273,0.2880281659759204
104,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.1,0.8,1.0,10.0,1.0,5.0,0.1,1.0,50,14,0.4766355140186916,0.3701923076923077,0.660744806547055,0.06290721005201072
105,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.03,0.6,0.6,5.0,0.01,5.0,0.5,0.0,50,48,0.45794392523364486,0.44518991254386436,0.6050308400238275,-0.14683897223679643
105,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.03,0.6,0.6,5.0,0.01,5.0,0.5,0.0,50,298,0.6635514018691588,0.6585835499814301,0.8415586327704737,0.2969575128522808
105,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.03,0.6,0.6,5.0,0.01,5.0,0.5,0.0,50,59,0.48598130841121495,0.3821469411092053,0.660956711357234,0.052355104498110094
106,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.1,0.8,0.8,5.0,0.1,1.0,0.1,0.0,100,6,0.3925233644859813,0.38670576735092865,0.6035776518946224,-0.1625896696716922
106,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.1,0.8,0.8,5.0,0.1,1.0,0.1,0.0,100,60,0.6635514018691588,0.6566694582082956,0.831095903621343,0.3047261955694992
106,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.1,0.8,0.8,5.0,0.1,1.0,0.1,0.0,100,9,0.4953271028037383,0.3989125820014517,0.6364135562660677,0.035442616332707066
107,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.05,0.8,0.8,10.0,0.01,1.0,0.5,1.0,50,12,0.4485981308411215,0.43130482962415734,0.6219532532295505,-0.13968959789334745
107,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.05,0.8,0.8,10.0,0.01,1.0,0.5,1.0,50,93,0.6915887850467289,0.683675191294987,0.8470171572391738,0.3015759834904106
107,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.05,0.8,0.8,10.0,0.01,1.0,0.5,1.0,50,17,0.48598130841121495,0.4005420054200542,0.6291373301257442,0.04317403290931343
108,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.03,1.0,0.8,5.0,1.0,3.0,0.1,0.0,50,33,0.4205607476635514,0.3943741761174843,0.6050212267603573,-0.14510181257859167
108,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.03,1.0,0.8,5.0,1.0,3.0,0.1,0.0,50,190,0.6448598130841121,0.6310574140031504,0.7983495984421053,0.2541349648926188
108,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.03,1.0,0.8,5.0,1.0,3.0,0.1,0.0,50,26,0.4672897196261682,0.37549019607843137,0.6216951708975637,0.029694842256668075
109,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.03,0.8,0.8,10.0,1.0,10.0,0.1,1.0,50,54,0.4485981308411215,0.4333097635709003,0.6053121882013888,-0.1456574117906746
109,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.03,0.8,0.8,10.0,1.0,10.0,0.1,1.0,50,317,0.719626168224299,0.7121656344391948,0.8454987893933316,0.301552933465313
109,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.03,0.8,0.8,10.0,1.0,10.0,0.1,1.0,50,52,0.4766355140186916,0.3626546674649504,0.6602629445879867,0.05818979776494049
110,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.05,0.6,0.6,1.0,0.1,10.0,0.5,1.0,50,33,0.4766355140186916,0.46566358024691357,0.6087929653848309,-0.13804039989674055
110,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.05,0.6,0.6,1.0,0.1,10.0,0.5,1.0,50,208,0.6448598130841121,0.6400797607178464,0.8397349444065446,0.2991908990216625
110,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.05,0.6,0.6,1.0,0.1,10.0,0.5,1.0,50,26,0.48598130841121495,0.3824258934230413,0.6437393683964318,0.03304083836075622
111,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.05,0.8,0.8,5.0,0.01,1.0,0.0,0.0,50,11,0.38317757009345793,0.3778409090909091,0.599431333302301,-0.146269220120107
111,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.05,0.8,0.8,5.0,0.01,1.0,0.0,0.0,50,105,0.6822429906542056,0.6696969696969696,0.8282676161029535,0.29458902604226056
111,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.05,0.8,0.8,5.0,0.01,1.0,0.0,0.0,50,18,0.4672897196261682,0.3767958796421795,0.6165155248959869,0.024244870573916222
112,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,1.0,1.0,5.0,0.0,10.0,0.1,0.0,100,24,0.4766355140186916,0.4444099807003033,0.5991044654789396,-0.13113333662418336
112,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,1.0,1.0,5.0,0.0,10.0,0.1,0.0,100,300,0.616822429906542,0.6048445936086385,0.8007823205788052,0.24799746529541222
112,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,1.0,1.0,5.0,0.0,10.0,0.1,0.0,100,49,0.48598130841121495,0.3693121693121693,0.6127096789501816,0.0294683827019383
113,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,5,0.1,0.6,1.0,5.0,0.0,1.0,0.1,1.0,50,8,0.4766355140186916,0.45188861317893575,0.6189431549179095,-0.11557953588638248
113,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,5,0.1,0.6,1.0,5.0,0.0,1.0,0.1,1.0,50,69,0.6728971962616822,0.6639786620759173,0.8420276957279733,0.30354330393009565
113,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,5,0.1,0.6,1.0,5.0,0.0,1.0,0.1,1.0,50,10,0.48598130841121495,0.3871647075603883,0.6234348788294709,0.025018393820994023
114,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,2,0.05,0.6,0.6,1.0,0.0,5.0,0.1,0.0,100,10,0.4766355140186916,0.4638101774683792,0.6244517910015807,-0.12480477664889489
114,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,2,0.05,0.6,0.6,1.0,0.0,5.0,0.1,0.0,100,137,0.6728971962616822,0.6633986928104575,0.8457864498567552,0.31804758451300064
114,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,2,0.05,0.6,0.6,1.0,0.0,5.0,0.1,0.0,100,23,0.4953271028037383,0.3834111422346716,0.645223421982799,0.03891686098926517
115,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.1,1.0,0.6,1.0,0.01,10.0,0.5,1.0,50,10,0.5046728971962616,0.4824822236586943,0.6217002051504156,-0.12218725969500843
115,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.1,1.0,0.6,1.0,0.01,10.0,0.5,1.0,50,367,0.6448598130841121,0.6356953558210168,0.8085194881679619,0.26772972531280204
115,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.1,1.0,0.6,1.0,0.01,10.0,0.5,1.0,50,10,0.4953271028037383,0.3974420823550853,0.609527286839746,0.025825740156467325
116,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,1.0,1.0,10.0,0.0,3.0,0.0,0.0,50,55,0.40186915887850466,0.37201547285580894,0.6130266128863605,-0.14324657685098385
116,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,1.0,1.0,10.0,0.0,3.0,0.0,0.0,50,320,0.6542056074766355,0.6348697355340991,0.7870535528259858,0.23242350634675568
116,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,1.0,1.0,10.0,0.0,3.0,0.0,0.0,50,89,0.48598130841121495,0.38711994809047096,0.6466385841003367,0.04932387210320188
117,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.1,0.8,0.8,3.0,1.0,3.0,0.1,1.0,50,9,0.4485981308411215,0.436026936026936,0.6129233630636155,-0.1367436327757563
117,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.1,0.8,0.8,3.0,1.0,3.0,0.1,1.0,50,79,0.6915887850467289,0.67823561503161,0.8382674137068218,0.3051853015130742
117,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.1,0.8,0.8,3.0,1.0,3.0,0.1,1.0,50,11,0.5046728971962616,0.4045107794361526,0.6190702024489456,0.027503529171333918
118,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.01,0.6,1.0,1.0,0.1,3.0,0.1,0.0,100,67,0.45794392523364486,0.44294003868471954,0.6014778115759882,-0.14226190559456908
118,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.01,0.6,1.0,1.0,0.1,3.0,0.1,0.0,100,607,0.6635514018691588,0.6527748751886683,0.838589124343056,0.306332181830935
118,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.01,0.6,1.0,1.0,0.1,3.0,0.1,0.0,100,121,0.514018691588785,0.40453529167439933,0.6295115500830253,0.03647312435706529
119,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.03,0.8,0.6,3.0,0.1,10.0,0.1,1.0,50,54,0.4766355140186916,0.462037037037037,0.6141289674950264,-0.13923427503466024
119,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.03,0.8,0.6,3.0,0.1,10.0,0.1,1.0,50,415,0.6261682242990654,0.6233721772335242,0.826627909791647,0.2848905575491215
119,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.03,0.8,0.6,3.0,0.1,10.0,0.1,1.0,50,45,0.4766355140186916,0.3629148629148629,0.6623357124324052,0.04670826071621992
120,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,3,0.03,0.6,0.6,10.0,1.0,10.0,0.5,1.0,100,63,0.35514018691588783,0.357022607022607,0.5708862821766049,-0.17333189644123892
120,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,3,0.03,0.6,0.6,10.0,1.0,10.0,0.5,1.0,100,551,0.6635514018691588,0.6621500476785949,0.8438409864866848,0.3040302183239758
120,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,3,0.03,0.6,0.6,10.0,1.0,10.0,0.5,1.0,100,60,0.4672897196261682,0.35031859816806055,0.6632157205072081,0.046242765880784464
121,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,3,0.1,1.0,0.6,3.0,1.0,3.0,0.5,1.0,50,13,0.42990654205607476,0.4214902649685259,0.6125745196572686,-0.1458201505879444
121,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,3,0.1,1.0,0.6,3.0,1.0,3.0,0.5,1.0,50,77,0.6355140186915887,0.6059286898839137,0.8060341231941602,0.2645078293847909
121,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,3,0.1,1.0,0.6,3.0,1.0,3.0,0.5,1.0,50,16,0.48598130841121495,0.38659320477502296,0.640858345241317,0.037590412218695635
122,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.1,0.8,0.8,3.0,0.01,10.0,0.5,1.0,50,9,0.4392523364485981,0.42968675103058196,0.6116844326521745,-0.1346053008027268
122,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.1,0.8,0.8,3.0,0.01,10.0,0.5,1.0,50,95,0.6542056074766355,0.6454545454545455,0.8277406519774698,0.2929906598302153
122,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.1,0.8,0.8,3.0,0.01,10.0,0.5,1.0,50,16,0.5327102803738317,0.4301691046789086,0.6470087122951805,0.050433075432444685
123,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.03,1.0,0.6,3.0,0.1,10.0,0.5,1.0,50,41,0.4953271028037383,0.47409429280397025,0.6409115869845183,-0.12221182159727761
123,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.03,1.0,0.6,3.0,0.1,10.0,0.5,1.0,50,228,0.6728971962616822,0.6581314552329045,0.8307976074396056,0.29291255391085036
123,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.03,1.0,0.6,3.0,0.1,10.0,0.5,1.0,50,51,0.48598130841121495,0.381564662371749,0.6572097037799071,0.05166482150634333
124,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,2,0.03,1.0,0.6,3.0,0.0,1.0,0.0,0.0,50,27,0.4205607476635514,0.4083475901126777,0.6079027434567407,-0.14371277273240324
124,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,2,0.03,1.0,0.6,3.0,0.0,1.0,0.0,0.0,50,114,0.6635514018691588,0.6470667534126943,0.7856754931223016,0.2436351442973439
124,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,2,0.03,1.0,0.6,3.0,0.0,1.0,0.0,0.0,50,37,0.4485981308411215,0.353505291005291,0.5818354764765532,0.015334848850364402
125,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,2,0.01,0.8,0.8,1.0,1.0,10.0,0.0,1.0,100,123,0.40186915887850466,0.39700328765529075,0.6091560431672634,-0.142761537132017
125,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,2,0.01,0.8,0.8,1.0,1.0,10.0,0.0,1.0,100,499,0.6728971962616822,0.6570995547977645,0.8273538570948377,0.27452772402594916
125,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,2,0.01,0.8,0.8,1.0,1.0,10.0,0.0,1.0,100,139,0.4953271028037383,0.35718119776090784,0.636344209340737,0.03451297607114023
126,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,5,0.01,1.0,0.8,10.0,1.0,5.0,0.5,0.0,100,80,0.45794392523364486,0.4290842490842491,0.6262134130998086,-0.13845100286542533
126,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,5,0.01,1.0,0.8,10.0,1.0,5.0,0.5,0.0,100,499,0.7009345794392523,0.6729086562161096,0.8063854789109183,0.2542123709710259
126,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,5,0.01,1.0,0.8,10.0,1.0,5.0,0.5,0.0,100,114,0.4953271028037383,0.38681400620377,0.644274393882896,0.05006806850314638
127,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.01,0.8,0.8,10.0,0.1,1.0,0.5,0.0,50,104,0.42990654205607476,0.41104689298399766,0.6133285030900738,-0.14413480744296492
127,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.01,0.8,0.8,10.0,0.1,1.0,0.5,0.0,50,608,0.6915887850467289,0.681959219858156,0.8524395083599523,0.3211982798122214
